Date,Close,High,Low,Open,Volume
2021-04-30,8.986138343811035,9.241760813017201,8.97630645794381,9.005801177925244,24054370
2021-05-03,8.848494529724121,9.064791325206595,8.848494529724121,9.005800949122204,18330292
2021-05-04,8.543712615966797,8.897652996281606,8.48472317766114,8.858326391537762,29229478
2021-05-05,8.5142183303833,8.632198150622715,8.327417182742627,8.553544937129772,23868103
2021-05-06,8.297921180725098,8.573208354166853,8.288090232660926,8.573208354166853,13361669
2021-05-07,8.258594512939453,8.602703008320354,8.150446584092418,8.307753003368184,16078073
2021-05-10,8.258594512939453,8.317584888977974,8.2290997937303,8.297921117758394,7144715
2021-05-11,8.160279273986816,8.238932491376833,8.160279273986816,8.238932491376833,4243690
2021-05-12,8.091456413269043,8.160278676662822,8.061961693311847,8.160278676662822,2344142
2021-05-17,8.278258323669434,8.356911533682712,7.993140202966244,8.356911533682712,9728808
2021-05-18,8.130784034729004,8.238931967356674,8.101288376868524,8.219268195449688,5001081
2021-05-20,8.091456413269043,8.12095207084648,8.08162546503014,8.111120184987335,3602272
2021-05-21,8.091456413269043,8.199605282479162,8.08162546503014,8.091456413269043,5741359
2021-05-24,7.993140697479248,8.12095240606323,7.973476924949275,8.09145674726827,4874547
2021-05-25,7.7375168800354,8.042298775141091,7.590041875360737,8.012803117871997,14057360
2021-05-26,7.560547351837158,7.855496900027542,7.531052162613055,7.855496900027542,3800786
2021-05-27,7.6490325927734375,8.307753497038858,7.531052302495775,7.560547492267725,13220981
2021-05-28,7.531052112579346,7.6883590060459195,7.521220695443381,7.649032399881808,4146467
2021-05-31,7.334419250488281,7.599874082607932,7.28526075724718,7.5408841720046915,5491271
2021-06-01,7.295092582702637,7.413072402927175,7.295092582702637,7.33441918944415,2163346
2021-06-02,7.304924011230469,7.383577693644732,7.206607494225307,7.2459341010273715,3719958
2021-06-03,7.216439247131348,7.363913785511969,7.157449338017074,7.314755762321804,2447188
2021-06-04,7.078795909881592,7.295092719835999,7.068964492416468,7.216439504874447,4500327
2021-06-07,7.029637813568115,7.108291027731149,7.029637813568115,7.078795838014943,2425095
2021-06-08,6.872330665588379,7.0493008598058395,6.872330665588379,7.019805671166224,3776656
2021-06-09,7.177112579345703,7.226270602113204,6.862499264631193,6.872330681660645,23438987
2021-06-10,7.216439247131348,7.226270664245331,7.088627542978692,7.216439247131348,6711117
2021-06-11,7.22627067565918,7.265597281797478,7.127954160313433,7.245933978728329,9029697
2021-06-14,7.078795909881592,7.236102808614835,7.078795909881592,7.216439504874447,1619435
2021-06-15,6.950984477996826,7.088627600378014,6.941152591993106,7.0787957143742934,1970644
2021-06-16,6.941152572631836,7.0198057852016955,6.9313211554656675,6.950984458608132,3066397
2021-06-17,6.901825904846191,6.9804791167151885,6.901825904846191,6.931321093702127,1909017
2021-06-18,6.852667331695557,6.9411524284030985,6.852667331695557,6.911657708707329,1847371
2021-06-21,6.715024471282959,6.862499481874252,6.695361167791463,6.852667595723436,2534894
2021-06-22,6.7445197105407715,6.774014431589924,6.695361217045331,6.734687824317628,1915136
2021-06-23,6.734687805175781,6.823172905692018,6.734687805175781,6.7445196913709795,3910999
2021-06-24,6.695361137390137,6.764182933702947,6.675697833987924,6.744519630300734,2018659
2021-06-25,6.616707801818848,6.803509415101712,6.606875915893901,6.705192899902869,4443138
2021-06-28,6.134956359863281,6.6560346094078255,6.134956359863281,6.6167080021376865,6482489
2021-06-29,5.87933349609375,6.154620219703922,5.859670192179462,6.13495644697949,6298071
2021-06-30,5.908828258514404,6.007144770966784,5.859669767883159,5.898996372864111,5442060
2021-07-01,6.026808261871338,6.1546199664602215,5.9383231634928615,5.9973130728084705,7401030
2021-07-02,5.938323020935059,6.036639534100848,5.908828301390379,6.026808117189327,2559411
2021-07-05,6.1447882652282715,6.184114872620921,5.9186600383154655,5.948155228265023,7119481
2021-07-06,6.47906494140625,6.754351195046828,6.036639901982964,6.174283497613396,34842488
2021-07-07,6.341421127319336,6.6462030294228605,6.341421127319336,6.518391324516237,7354897
2021-07-08,6.21360969543457,6.4004113039174095,6.21360969543457,6.321757624969283,3839033
2021-07-09,6.184114933013916,6.262768148567329,6.14478832523721,6.243104844678976,1927485
2021-07-12,5.977649688720703,6.184114602933303,5.967818271706356,6.184114602933303,1848401
2021-07-13,5.859670162200928,5.97764998508306,5.859670162200928,5.967818567581286,2654199
2021-07-14,5.898996353149414,5.94815484361637,5.879333050724654,5.879333050724654,2523713
2021-07-16,6.0759663581848145,6.105461547601838,5.889164742037352,5.967818424212703,6323510
2021-07-19,5.987481594085693,6.056302919841083,5.967818291182708,6.026808199891665,2430367
2021-07-26,6.115293025970459,6.174283405393927,5.9481551803044175,5.997313204743794,5564285
2021-07-27,6.272599697113037,6.361084325440318,6.036639594350009,6.12512469148741,17054220
2021-07-28,6.538054466247559,6.774014098270813,6.27259964581634,6.292262948484945,19308802
2021-07-29,6.547885894775391,6.646202877102683,6.498727872421862,6.587212500182261,7914778
2021-07-30,6.616707801818848,6.62653921893367,6.439738074460929,6.557717892699541,6630452
2021-08-02,6.63637113571167,6.685529627944695,6.567549340347458,6.626539249741014,4472810
2021-08-03,6.685529708862305,6.754351036249361,6.5970446092959385,6.626539329944639,6393219
2021-08-04,6.950984477996826,7.059132411176981,6.675697764424323,6.7150243708189485,18439969
2021-08-05,7.639200687408447,7.639200687408447,6.891994684512466,6.941152708928835,31964710
2021-08-06,7.2852606773376465,7.678527212522447,7.275429260083345,7.540884089291312,11208305
2021-08-09,7.865328788757324,8.012803328498421,7.18694412446979,7.304923943786719,31366948
2021-08-10,7.5900421142578125,7.983308649498299,7.5900421142578125,7.865328829569192,21584749
2021-08-11,7.472062110900879,7.6883589109379455,7.413072202384439,7.6097052307725725,5427211
2021-08-12,7.678527355194092,7.7670124561775635,7.491725735790172,7.521220925721376,8514408
2021-08-13,8.012803077697754,8.022634963404824,7.619537025617215,7.688358819136366,15106327
2021-08-16,7.796506881713867,8.1307839692904,7.727685555833809,8.022635099912888,23168817
2021-08-17,7.796506881713867,7.983308494035678,7.747348858772415,7.826002070526836,4987522
